duns,domain,gt_domain,business_name,address_1,address_2,city_name,state_name,postal_code,country_name,line_of_business,better_domain,perfect_match,probably_match,not_match,alternative_domain,comment,time
864398172,conyers.com,siliconmotion.com,Silicon Motion Technology Corporation,C/O: Conyers Trust Company (Cayman) Limited,"Cricket Square, Hutchins Drive",GEORGE TOWN,GRAND CAYMAN,,CAYMAN ISLANDS,Holding company,,,,,,,
32105889,infineuminsight.com,infineum.com,Infineum USA L.P.,1900 E Linden Ave,,Linden,New Jersey,7036,USA,Mfg chemical preparations,,,,,,,
544357563,jinhuanconstruction.cn,jinhuanconstruction.com,"Jinhuan Construction Group Co., Ltd","No. 160,Huanghe Road, high tech Industrial Development Zone,",,Shijiazhuang,Hebei,5003,CHINA,Metals service center,,,,,,,
557848171,ports.gov.sa,mawani.gov.sa,PORTS AUTHORITY,Po Box 5162,,RIYADH,Riyadh,11422,SAUDI ARABIA,Business consulting services,,,,,,,
203336987,klgold.com,agnicoeagle.com,Kirkland Lake Gold Ltd,200 Bay St Suite 2800,,TORONTO,ONTARIO,M5J 2,CANADA,Gold ore mining,,,,,,,
804439040,umassmemorialhealthcare.org,ummhealth.org,"Central New England Healthalliance, Inc.",60 Hospital Rd,,Leominster,Massachusetts,1453,USA,Management services,,,,,,,
222304379,britishgas.co.uk,centrica.com,CENTRICA SERVICES LIMITED,Millstream,Maidenhead Road,WINDSOR,BERKSHIRE,SL4 5,ENGLAND,Holding company,,,,,,,
152150983,thrive.kaiserpermanente.org,kaisercenter.com,Kaiser Foundation Hospitals,6600 Bruceville Rd,,Sacramento,California,95823,USA,Hospital/medical service plan,,,,,,,
747081094,pinnacledrinks.com.au,endeavourgroup.com.au,ENDEAVOUR GROUP LIMITED,26 Waterloo St,,SURRY HILLS,NEW SOUTH WALES,2010,AUSTRALIA,Hotel/motel operation,,,,,,,
558540757,gyproc.com.eg,saint-gobain-gyproc.com,EGYPTIAN GYPSUM COMPANY SAE,"Above Audi Bank 94 Maghrabi Plaza, 2nd Floor, Tahrir Street, Dok",,Giza,Giza,,EGYPT,Mfg gypsum products,,,,,,,
751756404,raytheonaustralia.com.au,raytheon.com,RAYTHEON AUSTRALIA PTY LTD,4 Brindabella Cct Brindabella Business Park,,Canberra Airport,AUSTRALIAN CAPITAL TERRITORY,2609,AUSTRALIA,Engineering services,,,,,,,
329283241,heinrich-schmidt-gruppe.de,schmidt-mg.de,Heinrich Schmidt Holding GmbH & Co. KG,Duvenstr. 290-312,,Mönchengladbach,Nordrhein-Westfalen,41238,GERMANY,Holding company,,,,,,,
744972940,coronadoglobal.com.au,coronadoglobal.com,CORONADO AUSTRALIA HOLDINGS PTY LTD,L 33 Central Plaza One 345 Queen St,,BRISBANE,QUEENSLAND,4000,AUSTRALIA,Coal mining services,,,,,,,
181174434,nhp.org,allwayshealthpartners.org,"Mass General Brigham Health Plan, Inc.",399 Revolution Dr,,Somerville,Massachusetts,2145,USA,Accident/health insurance carrier,,,,,,,
753428093,beaurepaires.com.au,goodyeardunloptyres.com.au,GOODYEAR & DUNLOP TYRES (AUST) PTY LTD,PART' LEVEL 5,10-16 QUEEN STREET,MELBOURNE,VICTORIA,3000,AUSTRALIA,Whol tires/tubes,,,,,,,
78278702,www.uvahealth.com,princewilliamurology.com,Uva Prince William Medical Center,8700 Sudley Rd,,MANASSAS,Virginia,20110,USA,General hospital,,,,,,,
742301732,wilmar-international.com,wilmarsugar-anz.com,WILMAR SUGAR (PROSERPINE) PTY LTD,LEVEL 22 300 QUEEN STREET,,BRISBANE CITY,QUEENSLAND,4000,AUSTRALIA,Cane sugar refining,,,,,,,
750836629,australmasonry.com,australmasonry.com.au,AUSTRAL MASONRY (QLD) PTY LTD,738-780 Wallgrove Rd,,HORSLEY PARK,NEW SOUTH WALES,2175,AUSTRALIA,Mfg concrete block/brick,,,,,,,
751082587,eurest.com.au,compass-group.com.au,EUREST (AUSTRALIA) FOOD SERVICES PTY LIMITED,G 35-51 Mitchell St,,MCMAHONS POINT,NEW SOUTH WALES,2060,AUSTRALIA,Eating place,,,,,,,
182070482,dwa.org,aguacaliente.org,Agua Caliente Band of Cahuilla Indians,5401 Dinah Shore Dr,,Palm Springs,California,92264,USA,Membership organization,,,,,,,
210173423,maccosmetics.co.uk,esteelauder.co.uk,ESTEE LAUDER COSMETICS LIMITED,3 Constellations House,"Warsash Road, Kites Croft Business Park",FAREHAM,HAMPSHIRE,PO14,ENGLAND,Whol drugs/sundries,,,,,,,
946318417,skclightingusa.com,skci.com,"Sk Microworks America, Inc.",1000 Skc Dr,,Covington,Georgia,30014,USA,Mfg unsupported plastic film/sheet,,,,,,,
807550280,monarchcasino.com,monarchblackhawk.com,"Monarch Casino & Resort, Inc.",3800 S Virginia St,,RENO,Nevada,89502,USA,Hotel/motel operation,,,,,,,
5269758,bridgestoneamericas.com,bandag.com,"Bridgestone Bandag, LLC",2000 Bandag Dr,,MUSCATINE,Iowa,52761,USA,Tire retreading/repair,,,,,,,
545266777,tubaobao.com,dhwooden.com,"Dehua TB New Decoration Material Co.,Ltd.","No.588, Linxi Street, Wukang Town, Deqing County",,Huzhou,Zhejiang,31320,CHINA,Hardwood dimension/floor mill,,,,,,,
131204158,synergytaste.com,us.synergytaste.com,"Synergy Flavors, Inc.",1500 Synergy Dr,,WAUCONDA,Illinois,60084,USA,Mfg flavor extracts/syrup,,,,,,,
810829820,danone.com.mxwww.grupodanone.com.mx,grupodanone.com.mx,"Danone de Mexico, S.A. de C.V.",Av. Irapuato No. 2030,Irapuato(Ciudad Industrial),Irapuato,GUANAJUATO,36541,MEXICO,Mfg fluid milk,,,,,,,
851015123,gccagri.com,gcc.ae,GULF CONTRACTORS COMPANY - LLC,POBOX 94574,,Dubai,Dubai,,UNITED ARAB EMIRATES,Residential construction,,,,,,,
697003908,about.google,google.co.jp,GOOGLE JAPAN G.K.,"3-21-3, SHIBUYA",SHIBUYA STREAM,SHIBUYA-KU,TOKYO,150-0,JAPAN,Information retrieval services,,,,,,,
111922444,dentsucreative.com,dentsumb.com,"Dentsu Creative Advertising, LLC",150 E 42ND St,,New York,New York,10017,USA,Advertising agency,,,,,,,
49331481,4wheelparts.com,transamericanautoparts.com,"Transamerican Dissolution Company, LLC",400 W Artesia Blvd,,Compton,California,90220,USA,Ret auto/home supplies,,,,,,,
563627103,coop.it,e-coop.it,COOP CONSORZIO NORD OVEST SOC CONSORTILE ARL,VIA ALDO MORO 1,,PIEVE EMANUELE,MILANO,20072,ITALY,Whol nondurable goods,,,,,,,
139750975,mysrhs.com,singingriverhealthsystem.com,Singing River Health System Foundation,2809 Denny Ave,,Pascagoula,Mississippi,39581,USA,General hospital,,,,,,,
812535917,soriana.com,soriana.com.mx,"Tiendas Soriana, S.A. de C.V.",Alejandro de Rodas No. 3102-A,Las Cumbres,Monterrey,NUEVO LEON,64610,MEXICO,Ret groceries,,,,,,,
232551333,walkers.co.uk,pepsico.co.uk,WALKERS SNACK FOODS LIMITED,11 Bursom Road,,LEICESTER,LEICESTERSHIRE,LE4 1,ENGLAND,Business services,,,,,,,
602454944,maxcessintl.com,maxcessinternational.com,Maxcess International Corp,222 W Memorial Rd,,OKLAHOMA CITY,Oklahoma,73114,USA,Mfg paper industrial machinery,,,,,,,
1750645,atkearney.com,kearney.com,"A. T. Kearney, Inc.",227 W Monroe St,,Chicago,Illinois,60606,USA,Management consulting services,,,,,,,
604480541,heidelbergmaterials.us,lehighhanson.com,Essroc Holdings LLC,3251 Bath Pike,,Nazareth,Pennsylvania,18064,USA,Whol brick/stone material,,,,,,,
210020962,ccic-net.com.cn,bankofchina.com,BANK OF CHINA LIMITED,1-2 Lothbury,,LONDON,LONDON,EC2R,ENGLAND,National commercial bank,,,,,,,
379004625,playstation.com,playstationlondonstudio.com,SONY INTERACTIVE ENTERTAINMENT EUROPE LIMITED,"5 CHURCHILL PLACE, 10TH FLOOR,",,LONDON,LONDON,E14 5,ENGLAND,Theatrical producers/services,,,,,,,
79550093,krytox.com,chemours.com,The Chemours Company Fc LLC,1007 Market St,,Wilmington,Delaware,19898,USA,Mfg agricultural chemicals,,,,,,,
538553637,bidvest.com,bidvest.co.za,BIDVESTCO LTD,"2ND FLOOR BIDVEST HSE, 18 CRES DR",,Johannesburg,Gauteng,2196,SOUTH AFRICA,Insurance agent/broker,,,,,,,
73792939,www.tescocontrols.com,tescocontrols.com,"Tesco Controls, LLC",8440 Florin Rd,,SACRAMENTO,California,95828,USA,Engineering services,,,,,,,
77229292,www.cfiperishables.com,cfiperishables.com,"Commodity Forwarders, Inc.",11101 S La Cienega Blvd,,Los Angeles,California,90045,USA,Freight transportation arrangement,,,,,,,
1901503,suntrust.com,truist.com,"SunTrust Equity Funding, LLC",3333 Peachtree Rd NE FL 10,,Atlanta,Georgia,30326,USA,National commercial bank,,,,,,,
690806872,aigstar-life.co.jp,prudential.com,"AIG STAR LIFE INSURANCE CO.,LTD.","4-1-3, TAIHEI",OLINAS TOWER,SUMIDA-KU,TOKYO,130-0,JAPAN,Life insurance carrier,,,,,,,
251010807,energyrates.ca,enmax.com,EnMax Energy Corporation,141 50 Ave SE,,CALGARY,ALBERTA,T2G 4,CANADA,Electric services,,,,,,,
420835438,xianhengguojimall.com,xianhengguoji.com,"Xianheng International Science&Technology Co., Ltd.","South 180 Mixianheng Technology Building, Intersection of Yongfu",,Hangzhou,Zhejiang,31001,CHINA,Mfg electrical measuring instruments,,,,,,,
79955003,www.degreed.com,degreed.com,"Degreed, Inc.",13907 S Minuteman Dr Ste 100,,Draper,Utah,84020,USA,Prepackaged software services,,,,,,,
78448313,christushealth.org,christussoutheasttexasfoundation.org,Christus Health Southeast Texas,2830 Calder St,,BEAUMONT,Texas,77702,USA,General hospital,,,,,,,
31428894,floridacrystals.com,floridacrystalscorp.com,Florida Crystals Corporation,1 N Clematis St Ste 200,,West Palm Beach,Florida,33401,USA,Cane sugar refining,,,,,,,
933719395,astutesolutions.com,emplifi.io,"Emplifi, Inc.",4400 Easton Cmns,,Columbus,Ohio,43219,USA,Custom computer programming,,,,,,,
745052249,artiopeople.com.au,apisgroup.com.au,ARTIO PEOPLE PTY LIMITED,,,,,,AUSTRALIA,Employment agency,,,,,,,
659723688,magnecomp.tdk.com,magnecomp.com,MAGNECOMP PRECISION TECHNOLOGY PUBLIC COMPANY LIMITED,"162 Moo 5, Phaholyothin Road",,WANG NOI,Phra Nakhon Si Ayutthaya,13170,THAILAND,Mfg electronic components,,,,,,,
534618447,aero.ir,en.areeo.ac.ir,AGRICULTURAL RESEARCH EDUCATION AND EXTENSION CENTER,Baghe Keshavarzi,"Yaman Street, Chamran Exp way",TEHRAN,,,IRAN,Commercial physical research,,,,,,,
428467278,arneg.com,arneg.it,ARNEG SPA,VIA VENEZIA 58,,CAMPO SAN MARTINO,PADOVA,35010,ITALY,Mfg refrigeration/heating equipment,,,,,,,
80357246,newagebev.com,newage.com,"Newage, Inc.",7158 S Flsmidth Dr Ste 250,,MIDVALE,Utah,84047,USA,Mfg malt beverages,,,,,,,
7910177,fmtrustonline.com,fmtrust.bank,Farmers and Merchants Trust Company of Chambersburg,20 S Main St,,CHAMBERSBURG,Pennsylvania,17201,USA,State commercial bank,,,,,,,
71273411,resourceumc.org,umc.org,United Methodist Church,810 12TH Ave S,,Nashville,Tennessee,37203,USA,Religious organization,,,,,,,
857268429,dalecarnegie.com,tt.scotiabank.com,Scotiabank Trinidad and Tobago Limited,56-58 Richmond St.,,PORT-OF-SPAIN,,,TRINIDAD & TOBAGO,Commercial bank,,,,,,,
428914980,whirlpool.it,indesit.it,BEKO ITALY MANUFACTURING SRL,VIA VARESINA 204,,MILANO,MILANO,20156,ITALY,Mfg electric housewares/fans,,,,,,,
756379033,coastentertainment.com.au,ardentleisure.com,FITNESS AND LIFESTYLE HEALTH CLUBS 1 PTY LTD,176 MONTAGUE ROAD,,SOUTH BRISBANE,QUEENSLAND,4101,AUSTRALIA,Entertainer/entertainment group,,,,,,,
354143679,hmgroup.com,hm.com,H & M Hennes & Mauritz Gbc AB,Mäster Samuelsgatan 46A,,STOCKHOLM,Stockholm,111 5,SWEDEN,Whol piece goods/notions,,,,,,,
6869606,balisehonda.com,baliseauto.com,Balise Motor Sales Company,400 Riverdale St,,West Springfield,Massachusetts,1089,USA,Ret new/used automobiles,,,,,,,
746689967,superretailgroup.com.au,infiniteretail.com,INFINITE RETAIL PTY LTD,L 5 1B Homebush Bay Dr,,RHODES,NEW SOUTH WALES,2138,AUSTRALIA,Ret mail-order house,,,,,,,
212938195,nbrowncareers.co.uk,nbrown.co.uk,N BROWN GROUP PLC,GRIFFIN HOUSE,40 LEVER STREET,MANCHESTER,MANCHESTER,M60 6,ENGLAND,Ret family clothing,,,,,,,
808376193,amentum.com,srremediation.com,Savannah River Remediation LLC,Bldg 707-63B,,Aiken,South Carolina,29808,USA,Refuse system,,,,,,,
276402609,unibeton.fr,ciments-calcia.fr,UNIBETON,TOUR ALTO,4 PLACE DES SAISONS,COURBEVOIE,HAUTS DE SEINE,92400,FRANCE,Mfg ready-mixed concrete,,,,,,,
79200391,aacreditunion.org,aa.com,"American Airlines, Inc.",4000 E Sky Harbor Blvd,,Phoenix,Arizona,85034,USA,Scheduled air transportation,,,,,,,
544617541,2bur.cscec.com,cscec2b.com.cn,China Construction Second Engineering Bureau Ltd.,"251, Beiyangwa, Liyuan Town, Tongzhou District",,Beijing,Beijing,10000,CHINA,Engineering services,,,,,,,
96293295,alumni.law.harvard.edu,harvard.edu,"Harvard Law School Association of Massachusetts, Inc.",1563 Massachusetts Ave,,Cambridge,Massachusetts,2138,USA,College/university,,,,,,,
679990819,ukck.rs,kc-kg.rs,KLINICKI CENTAR KRAGUJEVAC,ZMAJ JOVINA 30,34000,KRAGUJEVAC,Sumadijski,PAK 5,SERBIA,General hospital,,,,,,,
815564176,popmart.com,global.popmart.com,Pop Mart International Group Limited,c/o Maples Corporate Services Limited,"Ugland House, South Church Street",GEORGE TOWN,GRAND CAYMAN,,CAYMAN ISLANDS,Holding company,,,,,,,
824775097,gibsonintl.com,shop-at-gibson.myshopify.com,The Gibson Company LLC,11601 Wilshire Blvd Ste 101,,Los Angeles,California,90025,USA,Real estate agent/manager,,,,,,,
8134959,www.holtgrp.com,holtcat.com,"Holt Texas, Ltd.",5665 SE Loop 410,,SAN ANTONIO,Texas,78222,USA,Mfg construction machinery,,,,,,,
644586877,molgroup.info,mol.hu,MOL Magyar Olaj- es Gazipari Nyilvanosan Muködö Reszvenytarsasag,Dombóvari út 28.,,Budapest,Budapest,1117,HUNGARY,Petroleum refiner,,,,,,,
74745126,chippenhammed.com,hcavirginia.com,"Chippenham Hospital, Inc.",7101 Jahnke Rd,,RICHMOND,Virginia,23225,USA,General hospital,,,,,,,
344833231,berlin.de,jugend-reinickendorf.de,Bezirksamt Reinickendorf von Berlin,Eichborndamm 215,,Berlin,Berlin,13437,GERMANY,General government,,,,,,,
486863012,group.emmi.com,us.emmi.com,Emmi International AG,Landenbergstrasse 1,,LUZERN,LUZERN,6005,SWITZERLAND,Whol dairy products,,,,,,,
315841700,my-cala.com,dhl.com,DHL Global Forwarding GmbH,Cargo City Sud 573,,Frankfurt am Main,Hessen,60549,GERMANY,Freight transportation arrangement,,,,,,,
650086788,cherancolleges.org,cheranglobal.com,THE CHERAN GROUP,"CHERAN TOWERS, 78 GROUND ARTS",COLLEGE RD,Coimbatore,Tamil Nadu,64101,INDIA,Subdivider/developer,,,,,,,
756804063,investors.babybunting.com.au,babybunting.com.au,BABY BUNTING GROUP LIMITED,153 NATIONAL DRIVE,,DANDENONG SOUTH,VICTORIA,3175,AUSTRALIA,Ret child's/infant's wear,,,,,,,
121263599,www.belnick.com,belnick.com,"Belnick, LLC",4350 Ball Ground Hwy,,CANTON,Georgia,30114,USA,Ret furniture,,,,,,,
79230105,montefiore.org,montefiorenewrochelle.org,Montefiore New Rochelle Hospital,16 Guion Pl,,New Rochelle,New York,10801,USA,General hospital,,,,,,,
29409441,iu.edu,indiana.edu,Indiana University,400 E 7TH St,,Bloomington,Indiana,47405,USA,College/university,,,,,,,
544639339,gwamcc.com,gwamcc.com.hk,"China Great Wall Asset Management Co.,Ltd.","Suite A, Yuetan Building, No.2, Yuetan N. Street, Xicheng Distri",,Beijing,Beijing,10004,CHINA,Management services,,,,,,,
1125988,polarseltzer.com,polarpark.com,Polar Corp.,1001 Southbridge St,,Worcester,Massachusetts,1610,USA,Mfg bottled/canned soft drinks,,,,,,,
778043778,eiffagegeniecivil.com,eiffageroute.com,EIFFAGE ROUTE SUD OUEST,PARC DE CANTERANNE,21 AV DE CANTERANNE,PESSAC,GIRONDE,33600,FRANCE,Highway/street construction,,,,,,,
7902802,www.att.com,att.com,Alltel Corporation,1001 Technology Dr,,LITTLE ROCK,Arkansas,72223,USA,Radiotelephone communication,,,,,,,
650222532,vodafone.in,myvi.in,VODAFONE MOBILE SERVICES LIMITED,"C-48, Okhla Industrial Area,","Phase II,",New Delhi,Delhi,11002,INDIA,Whol electrical equipment,,,,,,,
402124739,ek-retail.com,euretco.com,Intres B.V.,Koninginneweg 1,,Hoevelaken,GELDERLAND,3871,NETHERLANDS,Whol men's/boy's clothing,,,,,,,
421301514,valsparchina.cn,valsparpro.cn,"Valspar (shanghai) Management Co., Ltd.","No. 8, 9, and 10, Lane 1401, Jiangchang Road, Jing'an District",,Shanghai,Shanghai,20043,CHINA,Whol paints/varnishes,,,,,,,
9593419,crawco.com,crcgroup.com,"Swett & Crawford of Georgia, Inc.",3350 Riverwood Pkwy SE Ste 1100,,Atlanta,Georgia,30339,USA,Insurance agent/broker,,,,,,,
429032709,hoover-home.com,hoover.it,CANDY HOOVER GROUP SRL,VIA EDEN FUMAGALLI,,BRUGHERIO,MONZA E BRIANZA,20861,ITALY,Mfg electric housewares/fans,,,,,,,
61380739,nissanusa.com,nissanfinance.com,Nissan Motor Acceptance Company LLC,1 Nissan Way,,Franklin,Tennessee,37067,USA,Personal credit institution,,,,,,,
652803487,xyratex.com,seagate.com,SEAGATE SYSTEMS (MALAYSIA) SDN. BHD.,Lot 34 & 37 Persiaran Bunga Tanjung 1,Senawang Industrial Park,SEREMBAN,NEGERI SEMBILAN,70400,MALAYSIA,Mfg electrical measuring instruments,,,,,,,
687908363,kr.kpmg.com,home.kpmg,Samjong KPMG Inc.,Gangnam Finance Center,"152 Teheran-ro, Gangnam-gu",SEOUL,SEOUL,6236,KOREA REP OF,Management consulting services,,,,,,,
750246936,williamspoint.com.au,jll.com.au,JONES LANG LASALLE AUSTRALIA PTY LIMITED,LEVEL 27 180 GEORGE STREET,,SYDNEY,NEW SOUTH WALES,2000,AUSTRALIA,Real estate agent/manager,,,,,,,
970243317,scania.com.ar,scania.com,SCANIA ARGENTINA S.A.U.,Comandante Luis Piedrabuena 5400,,GRAND BOURG,BUENOS AIRES,B1615,ARGENTINA,Mfg truck/bus bodies,,,,,,,
645502464,skb.net.pk,skb-engineering.com,M/S. SKB ENGINEERING AND CONSTRUCTION,10-A/3,Gulberg III,LAHORE,Punjab,53200,PAKISTAN,Engineering services,,,,,,,
4725847,medfoundation.verity.org,verity.org,Verity Medical Foundation,6300 Canoga Ave Ste 1500,,Woodland Hills,California,91367,USA,Medical doctor's office,,,,,,,
301398470,wienkav.at,gesundheitsverbund.at,Krankenhaus Hietzing mit neurologischem Zentrum Rosenhugel,Wolkersbergenstraße 1,,WIEN,Wien,1130,AUSTRIA,General hospital,,,,,,,
876314329,green-resins.com,aocresins.com,"Aoc, LLC",955 Highway 57,,COLLIERVILLE,Tennessee,38017,USA,Mfg plastic materials/resins,,,,,,,
617366935,www.mbicompanies.com,mbicompanies.com,MBI Companies Inc.,299 N Weisgarber Rd,,Knoxville,Tennessee,37919,USA,Architectural services,,,,,,,
75486316,hhaes.org,hatboro-horsham.org,Hatboro-Horsham School District,229 Meetinghouse Rd,,Horsham,Pennsylvania,19044,USA,Elementary/secondary school,,,,,,,
644981235,kone.ae,kone.com,KONE (MIDDLE EAST) L.L.C,"Business Bay Off 4101, 41st floor, U-Bora Tower, Al Abraj St & A",,Dubai,Dubai,,UNITED ARAB EMIRATES,Whol industrial equipment,,,,,,,
106961345,www.wonderful.com,getcrackin.com,Wonderful Pistachios & Almonds LLC,11444 W Olympic Blvd FL 10,,Los Angeles,California,90064,USA,Mfg salted/roasted nuts/seeds,,,,,,,
828962642,www.tenerity.com,tenerity.com,"Affinion Group, Inc.",6 High Ridge Park Bldg A,,Stamford,Connecticut,6905,USA,Business services,,,,,,,
543051814,nxz.com.cn,nxz.szghdz.com,"Xibei Bearing Group IMP.& EXP. Co.,Ltd.","No.630, Beijing West Rd., Xixia District",,Yinchuan,Ningxia,75002,CHINA,Whol durable goods,,,,,,,
47099288,nancybwilliams.kw.com,muschealth.org,University Medical Associates of The Medical University of South Carolina,1180 Sam Rittenberg Blvd Ste 305,,CHARLESTON,South Carolina,29407,USA,Hospital/medical service plan,,,,,,,
751905175,woolworthsgroup.com.au,woolworths.com.au,WOOLWORTHS GROUP SUPERANNUATION SCHEME PTY LTD,1 Woolworths Way,,BELLA VISTA,NEW SOUTH WALES,2153,AUSTRALIA,Ret mail-order house,,,,,,,
71850887,grahamfire.org,piercecountywa.gov,County of Pierce,950 Fawcett Ave Ste 100,,Tacoma,Washington,98402,USA,Fire protection,,,,,,,
477575526,ferrovial.com,serveo.com,SERVEO SERVICIOS SA.,CALLE QUINTANAVIDES 21,,MADRID,Madrid,28050,SPAIN,Building maintenance services,,,,,,,
552509143,kelloggs-dinosaurs.ru,philips.ru,"FILIPS, OOO",13 ul. Sergeya Makeeva,,MOSCOW,,12302,RUSSIAN FEDERATION,Whol medical/hospital equipment,,,,,,,
306050490,yousee.dk,nuuday.dk,Nuuday A/S,Teglholmsgade 1,,Kobenhavn SV,Hovedstaden,2450,DENMARK,Telephone communications,,,,,,,
788689847,cornerbakerycafe.com,rosegroupdining.com,Rose Management Services,29 Friends Ln,,Newtown,Pennsylvania,18940,USA,Eating place,,,,,,,
460723799,eiffageenergiasistemas.com,energia.eiffage.es,EIFFAGE ENERGIA SLU,"CARRETERA MAHORA, KM 3,200",,ALBACETE,Albacete,2006,SPAIN,Electrical contractor,,,,,,,
201273778,laurelsteel.com,harrisrebar.com,Harris Steel Group Inc,318 Arvin Ave,,STONEY CREEK,ONTARIO,L8E 2,CANADA,Mfg misc fabricated metal products,,,,,,,
316714468,de.triumph.com,findtheone.triumph.com,Triumph International GmbH,Koppstr. 16,,Munchen,Bayern,81379,GERMANY,"Mfg bras/girdles, etc",,,,,,,
158983890,www.nlcf.org,nlcf.org,"New Life Christian Fellowship of Jacksonville, Inc.",2701 Hodges Blvd,,Jacksonville,Florida,32224,USA,Religious organization,,,,,,,
225944982,ukcoal.com,harworthheating.co.uk,HARWORTH SERVICES LIMITED,Harworth Park Blyth Road,,DONCASTER,SOUTH YORKSHIRE,DN11,ENGLAND,Anthracite mining,,,,,,,
614103849,amsive.com,frontenac.com,"Frontenac Cayman Holdings, LLC",208 S Jefferson St FL 3,,Chicago,Illinois,60661,USA,Lithographic commercial printing,,,,,,,
839811668,realtor.com,move.com,"Move Sales, Inc.",30700 Russell Ranch Rd Ste 290,,WESTLAKE VILLAGE,California,91362,USA,Real estate agent/manager,,,,,,,
621982875,trihealth.com,obepidural.com,"Obstetric Anesthesia Associates, Inc.",375 Dixmyth Ave,,Cincinnati,Ohio,45220,USA,Medical doctor's office,,,,,,,
315596556,bosch-automotive-steering.com,bosch.com,Robert Bosch Automotive Steering GmbH,Richard-Bullinger-Str. 77,,Schwäbisch Gmund,Baden-Wurttemberg,73527,GERMANY,Mfg motor vehicle parts/accessories,,,,,,,
463575016,naturgy.com,naturgy.es,NATURGY GENERACION SLU,AVENIDA AMERICA 38,,MADRID,Madrid,28028,SPAIN,Electric services,,,,,,,
754766892,industrysuper.com,ifs.net.au,INDUSTRY SUPER HOLDINGS PTY. LTD,L 29 Casseiden 2 Lonsdale St,,MELBOURNE,VICTORIA,3000,AUSTRALIA,Pension/health/welfare fund,,,,,,,
545344079,kinlong.com,m.kinlong.com,"Guangdong KinLong Hardware Products Co.,Ltd.","No.3, Jianlang Rd., Daping, Tangxia Town,",,Dongguan,Guangdong,52372,CHINA,Mfg architectural metalwork,,,,,,,
753430792,loreal.com,loreal.com.au,L'OREAL AUSTRALIA PTY LTD,L 13 564 St Kilda Rd,,MELBOURNE,VICTORIA,3004,AUSTRALIA,Whol drugs/sundries,,,,,,,
341731958,carcoustics.com,carcoustics.de,Carcoustics International GmbH,Neuenkamp 8,,Leverkusen,Nordrhein-Westfalen,51381,GERMANY,Mfg motor vehicle parts/accessories,,,,,,,
687885301,www.hpe.com,hpe.com,Hewlett-Packard Korea Ltd.,"31 Gukjegeumyung-ro 8-gil, Yeongdeungpo-gu",,SEOUL,SEOUL,7332,KOREA REP OF,Whol computers/peripherals,,,,,,,
